dataset,horizon,model,seed,mse,mae,run_id,name,model_type
ETTm2,336,CrossBranchGate,2026,0.294415,0.330018,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2026,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2027,0.299063,0.333454,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2027,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2028,0.296433,0.331863,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2028,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2029,0.29464,0.331212,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2029,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2030,0.293055,0.329071,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2030,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2031,0.295631,0.330579,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2031,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2032,0.299176,0.333682,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2032,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2033,0.294293,0.331181,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2033,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2034,0.293739,0.330098,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2034,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2035,0.29688,0.332488,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2035,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2036,0.292056,0.329219,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2036,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2037,0.297222,0.332948,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2037,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2038,0.292819,0.329716,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2038,frwkv_crossbranchgate
ETTm2,336,CrossBranchGate,2039,0.297522,0.332695,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl336_seed2039,frwkv_crossbranchgate
ETTm2,336,CrossBranchPhaseGate,2024,0.296459,0.332057,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2024,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2025,0.295648,0.332227,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2025,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2026,0.29623,0.332024,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2026,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2027,0.293837,0.330577,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2027,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2028,0.294255,0.330183,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2028,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2029,0.296716,0.332222,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2029,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2030,0.298303,0.333035,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2030,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2031,0.292784,0.329521,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2031,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2032,0.297255,0.333022,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2032,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2033,0.292038,0.329016,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2033,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2034,0.295626,0.331752,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2034,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2035,0.29403,0.330944,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2035,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2036,0.295561,0.331829,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2036,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2037,0.296285,0.332028,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2037,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2038,0.300651,0.334662,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2038,frwkv_crossbranchphasegate
ETTm2,336,CrossBranchPhaseGate,2039,0.295413,0.331388,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl336_seed2039,frwkv_crossbranchphasegate
ETTm2,336,FRWKV,2024,0.294817,0.330308,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2024,frwkv
ETTm2,336,FRWKV,2025,0.295196,0.330801,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2025,frwkv
ETTm2,336,FRWKV,2026,0.295706,0.33128,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2026,frwkv
ETTm2,336,FRWKV,2027,0.295686,0.331737,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2027,frwkv
ETTm2,336,FRWKV,2028,0.29593,0.331952,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2028,frwkv
ETTm2,336,FRWKV,2029,0.295643,0.331507,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2029,frwkv
ETTm2,336,FRWKV,2030,0.294251,0.33059,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2030,frwkv
ETTm2,336,FRWKV,2031,0.293984,0.330121,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2031,frwkv
ETTm2,336,FRWKV,2032,0.295137,0.330574,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2032,frwkv
ETTm2,336,FRWKV,2033,0.295912,0.332493,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2033,frwkv
ETTm2,336,FRWKV,2034,0.30513,0.3375,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2034,frwkv
ETTm2,336,FRWKV,2035,0.295644,0.331167,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2035,frwkv
ETTm2,336,FRWKV,2036,0.29129,0.328843,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2036,frwkv
ETTm2,336,FRWKV,2037,0.296755,0.331876,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2037,frwkv
ETTm2,336,FRWKV,2038,0.295467,0.331052,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2038,frwkv
ETTm2,336,FRWKV,2039,0.293173,0.329581,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl336_seed2039,frwkv
ETTm2,336,FullContextDelta,2024,0.296215,0.331731,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2024,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2025,0.297741,0.33304,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2025,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2026,0.299049,0.334084,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2026,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2027,0.300706,0.335282,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2027,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2028,0.296946,0.332387,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2028,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2029,0.297336,0.333158,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2029,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2030,0.297209,0.332433,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2030,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2031,0.29926,0.334643,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2031,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2032,0.298519,0.333076,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2032,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2033,0.297032,0.332327,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2033,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2034,0.294659,0.331787,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2034,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2035,0.300699,0.334969,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2035,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2036,0.295363,0.33157,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2036,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2037,0.29304,0.330221,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2037,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2038,0.295005,0.331508,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2038,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,336,FullContextDelta,2039,0.29388,0.330725,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl336_seed2039,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,Adaptive PhaseGate,2024,0.398205,0.392474,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2024,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2025,0.39511,0.391387,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2025,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2026,0.390116,0.387115,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2026,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2027,0.396487,0.391106,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2027,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2028,0.392387,0.38996,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2028,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2029,0.392758,0.388987,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2029,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2030,0.39662,0.391412,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2030,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2031,0.393431,0.389158,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2031,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2032,0.396935,0.392242,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2032,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2033,0.390279,0.387744,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2033,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2034,0.395452,0.390358,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2034,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2035,0.393815,0.390333,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2035,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2036,0.389763,0.387946,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2036,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2037,0.391219,0.388494,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2037,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2038,0.394652,0.389978,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2038,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,Adaptive PhaseGate,2039,0.398664,0.392486,parallel_run_20260509_134027,kbs_adaptive16_ettm2_pl720_seed2039,frwkv_crossbranchperiodicpositiongate_adaptive
ETTm2,720,CrossBranchGate,2024,0.392058,0.38864,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2024,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2025,0.396953,0.392909,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2025,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2026,0.389563,0.387606,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2026,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2027,0.396872,0.391257,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2027,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2028,0.396555,0.391134,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2028,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2029,0.401968,0.395086,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2029,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2030,0.396955,0.392095,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2030,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2031,0.392242,0.38865,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2031,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2032,0.394944,0.390023,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2032,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2033,0.400905,0.393659,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2033,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2034,0.392048,0.388292,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2034,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2035,0.392405,0.38892,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2035,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2036,0.390412,0.388507,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2036,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2037,0.396152,0.39144,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2037,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2038,0.400002,0.393292,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2038,frwkv_crossbranchgate
ETTm2,720,CrossBranchGate,2039,0.389705,0.387248,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_ettm2_pl720_seed2039,frwkv_crossbranchgate
ETTm2,720,CrossBranchPhaseGate,2024,0.391624,0.388938,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2024,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2025,0.39183,0.388834,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2025,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2026,0.393089,0.390077,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2026,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2027,0.393059,0.389628,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2027,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2028,0.397653,0.391613,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2028,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2029,0.395738,0.390694,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2029,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2030,0.394112,0.390139,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2030,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2031,0.393253,0.389641,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2031,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2032,0.389405,0.38751,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2032,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2033,0.400003,0.393513,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2033,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2034,0.391163,0.388661,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2034,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2035,0.391642,0.388688,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2035,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2036,0.38739,0.386488,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2036,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2037,0.394306,0.389788,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2037,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2038,0.394186,0.390054,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2038,frwkv_crossbranchphasegate
ETTm2,720,CrossBranchPhaseGate,2039,0.393805,0.389877,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_ettm2_pl720_seed2039,frwkv_crossbranchphasegate
ETTm2,720,FRWKV,2024,0.396983,0.391798,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2024,frwkv
ETTm2,720,FRWKV,2025,0.390752,0.388099,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2025,frwkv
ETTm2,720,FRWKV,2026,0.394762,0.390151,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2026,frwkv
ETTm2,720,FRWKV,2027,0.392958,0.389663,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2027,frwkv
ETTm2,720,FRWKV,2028,0.397719,0.391213,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2028,frwkv
ETTm2,720,FRWKV,2029,0.398207,0.391977,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2029,frwkv
ETTm2,720,FRWKV,2030,0.393036,0.388779,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2030,frwkv
ETTm2,720,FRWKV,2031,0.390068,0.387438,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2031,frwkv
ETTm2,720,FRWKV,2032,0.392236,0.387974,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2032,frwkv
ETTm2,720,FRWKV,2033,0.396356,0.390792,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2033,frwkv
ETTm2,720,FRWKV,2034,0.393443,0.389729,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2034,frwkv
ETTm2,720,FRWKV,2035,0.397868,0.391967,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2035,frwkv
ETTm2,720,FRWKV,2036,0.395047,0.390641,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2036,frwkv
ETTm2,720,FRWKV,2037,0.393429,0.389379,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2037,frwkv
ETTm2,720,FRWKV,2038,0.398457,0.392594,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2038,frwkv
ETTm2,720,FRWKV,2039,0.404371,0.395887,parallel_run_20260503_131828,kbs_fullabl16_frwkv_ettm2_pl720_seed2039,frwkv
ETTm2,720,FullContextDelta,2024,0.395585,0.390414,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2024,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2025,0.389614,0.387583,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2025,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2026,0.393318,0.389545,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2026,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2027,0.390226,0.388103,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2027,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2028,0.393615,0.389704,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2028,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2029,0.398926,0.393089,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2029,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2030,0.400723,0.393458,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2030,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2031,0.393609,0.390071,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2031,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2032,0.396592,0.390766,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2032,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2033,0.393423,0.389517,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2033,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2034,0.391876,0.388361,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2034,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2035,0.394957,0.390155,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2035,frwkv_crossbranchphasegate_fullcontextdelta
ETTm2,720,FullContextDelta,2036,0.390343,0.387219,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_ettm2_pl720_seed2036,frwkv_crossbranchphasegate_fullcontextdelta
